source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0002009,morphogenesis of an epithelium,0.022583855973211803,True,"""The process in which the anatomical structures of epithelia are generated and organized. An epithelium consists of closely packed cells arranged in one or more layers, that covers the outer surfaces of the body or lines any internal cavity or tube."" [GOC:dph, GOC:jl, GOC:tb, ISBN:0198506732]",549,9526,342,17847,0.03590174259920218,0.6229508196721312,query_1,"['GO:0048729', 'GO:0060429']"
GO:BP,GO:0070588,calcium ion transmembrane transport,0.023331536726447045,True,"""A process in which a calcium ion is transported from one side of a membrane to the other by means of some agent such as a transporter or pore."" [GOC:mah]",338,9526,219,17847,0.022989712366155785,0.6479289940828402,query_1,"['GO:0006816', 'GO:0098662']"
GO:CC,GO:0008021,synaptic vesicle,0.02355203112049146,True,"""A secretory organelle, typically 50 nm in diameter, of presynaptic nerve terminals; accumulates in high concentrations of neurotransmitters and secretes these into the synaptic cleft by fusion with the 'active zone' of the presynaptic plasma membrane."" [PMID:10099709, PMID:12563290]",206,9954,136,18842,0.01366284910588708,0.6601941747572816,query_1,"['GO:0097458', 'GO:0044456', 'GO:0070382', 'GO:0098793']"
GO:BP,GO:1901135,carbohydrate derivative metabolic process,0.024175996595049282,True,"""The chemical reactions and pathways involving carbohydrate derivative."" [GOC:TermGenie]",1123,9526,668,17847,0.07012387150955281,0.5948352626892253,query_1,['GO:0071704']
GO:BP,GO:0045931,positive regulation of mitotic cell cycle,0.024255758373974846,True,"""Any process that activates or increases the rate or extent of progression through the mitotic cell cycle."" [GOC:dph, GOC:go_curators, GOC:tb]",160,9526,112,17847,0.011757295821960948,0.7,query_1,"['GO:0007346', 'GO:0045787', 'GO:0000278']"
GO:CC,GO:0043296,apical junction complex,0.024364802174910275,True,"""A functional unit located near the cell apex at the points of contact between epithelial cells, which in vertebrates is composed of the tight junction, the zonula adherens, and desmosomes and in some invertebrates, such as Drosophila, is composed of the subapical complex (SAC), the zonula adherens and the septate junction. Functions in the regulation of cell polarity, tissue integrity and intercellular adhesion and permeability."" [GOC:go_curators, GOC:kmv, PMID:12525486, PMID:15196556]",146,9954,100,18842,0.010046212577858147,0.684931506849315,query_1,['GO:0005911']
GO:BP,GO:0007221,positive regulation of transcription of Notch receptor target,0.024546586951867993,True,"""The activation of transcription of specific genes as a result of Notch signaling, mediated by the Notch intracellular domain."" [PMID:12651094]",18,9526,18,17847,0.0018895653999580096,1.0,query_1,"['GO:0045944', 'GO:0007219']"
GO:BP,GO:0044255,cellular lipid metabolic process,0.02455355266933987,True,"""The chemical reactions and pathways involving lipids, as carried out by individual cells."" [GOC:jl]",1068,9526,637,17847,0.0668696199874029,0.596441947565543,query_1,"['GO:0044237', 'GO:0006629']"
GO:CC,GO:0032432,actin filament bundle,0.025022121274137898,True,"""An assembly of actin filaments that are on the same axis but may be oriented with the same or opposite polarities and may be packed with different levels of tightness."" [GOC:mah]",75,9954,56,18842,0.005625879043600563,0.7466666666666667,query_1,"['GO:0015629', 'GO:0044430']"
GO:BP,GO:0018209,peptidyl-serine modification,0.02510215168324419,True,"""The modification of peptidyl-serine."" [GOC:go_curators]",323,9526,210,17847,0.022044929666176778,0.6501547987616099,query_1,['GO:0018193']
GO:CC,GO:0098862,cluster of actin-based cell projections,0.02512665570680407,True,"""A cell part consisting of multiple, closely packed actin-based cell projections."" [GOC:dos]",156,9954,106,18842,0.010648985332529635,0.6794871794871795,query_1,['GO:0044464']
GO:MF,GO:0008094,DNA-dependent ATPase activity,0.02521134705566081,True,"""Catalysis of the reaction: ATP + H2O = ADP + phosphate; this reaction requires the presence of single- or double-stranded DNA, and it drives another reaction."" [GOC:jl]",111,9781,80,18098,0.00817912278908087,0.7207207207207207,query_1,['GO:0042623']
GO:BP,GO:0003333,amino acid transmembrane transport,0.02614275556817284,True,"""The process in which an amino acid is transported across a membrane."" [GOC:dph, GOC:tb]",84,9526,64,17847,0.006718454755406256,0.7619047619047619,query_1,"['GO:1905039', 'GO:0006865']"
GO:BP,GO:0006479,protein methylation,0.026283386220048124,True,"""The addition of a methyl group to a protein amino acid. A methyl group is derived from methane by the removal of a hydrogen atom."" [GOC:ai]",183,9526,126,17847,0.013226957799706068,0.6885245901639344,query_1,"['GO:0043414', 'GO:0008213']"
GO:BP,GO:0008213,protein alkylation,0.026283386220048124,True,"""The addition of an alkyl group to a protein amino acid. An alkyl group is any group derived from an alkane by removal of one hydrogen atom."" [GOC:ma]",183,9526,126,17847,0.013226957799706068,0.6885245901639344,query_1,['GO:0006464']
GO:BP,GO:1905039,carboxylic acid transmembrane transport,0.02659363290648836,True,"""The process in which carboxylic acid is transported across a membrane."" [GO_REF:0000069, GOC:TermGenie, PMID:10869563]",136,9526,97,17847,0.010182657988662608,0.7132352941176471,query_1,"['GO:0098656', 'GO:0046942', 'GO:1903825']"
GO:BP,GO:1903825,organic acid transmembrane transport,0.02659363290648836,True,"""The process in which an organic acid is transported across a membrane."" [GO_REF:0000069, GOC:TermGenie]",136,9526,97,17847,0.010182657988662608,0.7132352941176471,query_1,"['GO:0015849', 'GO:0055085']"
GO:CC,GO:0098791,Golgi subcompartment,0.026934812103214405,True,"""A compartment that consists of a lumen and an enclosing membrane, and is part of the Golgi Apparatus."" [GOC:dos]",352,9954,221,18842,0.022202129797066508,0.6278409090909091,query_1,"['GO:0044431', 'GO:0031984']"
GO:BP,GO:0022603,regulation of anatomical structure morphogenesis,0.02698966517865069,True,"""Any process that modulates the frequency, rate or extent of anatomical structure morphogenesis."" [GOC:mah]",1170,9526,694,17847,0.07285324375393659,0.5931623931623932,query_1,"['GO:0009653', 'GO:0050793']"
GO:BP,GO:0048167,regulation of synaptic plasticity,0.02720099686764056,True,"""A process that modulates synaptic plasticity, the ability of synapses to change as circumstances require. They may alter function, such as increasing or decreasing their sensitivity, or they may increase or decrease in actual numbers."" [GOC:dph, GOC:jid, GOC:tb, http://www.mercksource.com, PMID:11891290]",188,9526,129,17847,0.013541885366365736,0.6861702127659575,query_1,"['GO:0050804', 'GO:0065008']"
GO:CC,GO:0099056,integral component of presynaptic membrane,0.027204924938485826,True,"""The component of the presynaptic membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."" [GOC:dos]",72,9954,54,18842,0.0054249547920434,0.75,query_1,"['GO:0098889', 'GO:0099699']"
GO:MF,GO:1904315,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential,0.02840593895095623,True,"""Any transmitter-gated ion channel activity that is involved in regulation of postsynaptic membrane potential."" [GO_REF:0000061, GOC:TermGenie, PMID:20200227]",54,9781,43,18098,0.004396278499130968,0.7962962962962963,query_1,"['GO:0099529', 'GO:0022824']"
GO:BP,GO:0030111,regulation of Wnt signaling pathway,0.028446870031225206,True,"""Any process that modulates the frequency, rate or extent of the activity of the Wnt signal transduction pathway."" [GOC:dph, GOC:mah, GOC:tb]",371,9526,238,17847,0.024984253621667018,0.6415094339622641,query_1,"['GO:0009966', 'GO:0016055']"
GO:CC,GO:0042175,nuclear outer membrane-endoplasmic reticulum membrane network,0.02926689185291053,True,"""The continuous network of membranes encompassing the nuclear outer membrane and the endoplasmic reticulum membrane."" [GOC:bf, GOC:jl, GOC:mah, GOC:mcc, GOC:pr, GOC:vw]",1094,9954,638,18842,0.06409483624673498,0.583180987202925,query_1,"['GO:0044464', 'GO:0012505', 'GO:0016020']"
GO:MF,GO:0051015,actin filament binding,0.02944796049764185,True,"""Interacting selectively and non-covalently with an actin filament, also known as F-actin, a helical filamentous polymer of globular G-actin subunits."" [ISBN:0198506732]",194,9781,131,18098,0.013393313567119926,0.6752577319587629,query_1,"['GO:0003779', 'GO:0044877']"
GO:CC,GO:0150034,distal axon,0.03022167823585881,True,"""That part of an axon close to and including the growth cone or the axon terminus."" [GOC:aruk, GOC:bc, PMID:17202468]",292,9954,186,18842,0.018685955394816153,0.636986301369863,query_1,['GO:0033267']
GO:MF,GO:0017137,Rab GTPase binding,0.03023225027548528,True,"""Interacting selectively and non-covalently with Rab protein, any member of the Rab subfamily of the Ras superfamily of monomeric GTPases."" [GOC:mah]",176,9781,120,18098,0.012268684183621306,0.6818181818181818,query_1,['GO:0017016']
GO:BP,GO:0019222,regulation of metabolic process,0.03100475309281744,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",6871,9526,3803,17847,0.39922317866890616,0.5534856643865522,query_1,"['GO:0008152', 'GO:0050789']"
GO:BP,GO:1901699,cellular response to nitrogen compound,0.03130750359076286,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus."" [GOC:pr, GOC:TermGenie]",718,9526,438,17847,0.04597942473231157,0.6100278551532033,query_1,"['GO:1901698', 'GO:0070887']"
GO:BP,GO:0061337,cardiac conduction,0.03147223720374949,True,"""Transfer of an organized electrical impulse across the heart to coordinate the contraction of cardiac muscles. The process begins with generation of an action potential (in the sinoatrial node (SA) in humans) and ends with a change in the rate, frequency, or extent of the contraction of the heart muscles."" [GOC:dph]",146,9526,103,17847,0.010812513121981945,0.7054794520547946,query_1,"['GO:0008016', 'GO:0035637']"
GO:BP,GO:1901998,toxin transport,0.031786058453264,True,"""The directed movement of a toxin into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:dph, GOC:TermGenie, PMID:17118486]",41,9526,35,17847,0.0036741549443627965,0.8536585365853658,query_1,['GO:0006810']
GO:BP,GO:0033044,regulation of chromosome organization,0.032181746154293735,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of a chromosome."" [GOC:mah]",351,9526,226,17847,0.023724543355028344,0.6438746438746439,query_1,"['GO:0033043', 'GO:0051276']"
GO:MF,GO:0031625,ubiquitin protein ligase binding,0.03253236725801216,True,"""Interacting selectively and non-covalently with a ubiquitin protein ligase enzyme, any of the E3 proteins."" [GOC:vp]",291,9781,189,18098,0.019323177589203558,0.6494845360824743,query_1,['GO:0044389']
GO:BP,GO:0048598,embryonic morphogenesis,0.03366654971333273,True,"""The process in which anatomical structures are generated and organized during the embryonic phase. The embryonic phase begins with zygote formation. The end of the embryonic phase is organism-specific. For example, it would be at birth for mammals, larval hatching for insects and seed dormancy in plants."" [GOC:jid, GOC:mtg_sensu]",596,9526,368,17847,0.03863111484358597,0.6174496644295302,query_1,"['GO:0009790', 'GO:0009653']"
GO:MF,GO:0005545,1-phosphatidylinositol binding,0.034102006443228076,True,"""Interacting selectively and non-covalently with phosphatidylinositol, any glycophospholipid with its sn-glycerol 3-phosphate residue is esterified to the 1-hydroxyl group of 1D-myo-inositol."" [ISBN:0198506732]",15,9781,15,18098,0.0015335855229526632,1.0,query_1,['GO:0035091']
GO:MF,GO:0016307,phosphatidylinositol phosphate kinase activity,0.034102006443228076,True,"""Catalysis of the reaction: ATP + a phosphatidylinositol phosphate = ADP + a phosphatidylinositol bisphosphate."" [EC:2.7.1.-, PMID:9759495]",15,9781,15,18098,0.0015335855229526632,1.0,query_1,"['GO:0016773', 'GO:0016301']"
