incoming,converted,n_incoming,n_converted,name,description,namespaces,query
CATSPERB,79820,9793,1,CATSPERB,cation channel sperm associated auxiliary subunit beta [Source:HGNC Symbol;Acc:HGNC:20500],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TC2N,123036,9794,1,TC2N,"tandem C2 domains, nuclear [Source:HGNC Symbol;Acc:HGNC:19859]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FBLN5,10516,9795,1,FBLN5,fibulin 5 [Source:HGNC Symbol;Acc:HGNC:3602],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ATXN3,4287,9796,1,ATXN3,ataxin 3 [Source:HGNC Symbol;Acc:HGNC:7106],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NDUFB1,4707,9797,1,NDUFB1,NADH:ubiquinone oxidoreductase subunit B1 [Source:HGNC Symbol;Acc:HGNC:7695],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CPSF2,53981,9798,1,CPSF2,cleavage and polyadenylation specific factor 2 [Source:HGNC Symbol;Acc:HGNC:2325],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLC24A4,123041,9799,1,SLC24A4,solute carrier family 24 member 4 [Source:HGNC Symbol;Acc:HGNC:10978],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RIN3,79890,9800,1,RIN3,Ras and Rab interactor 3 [Source:HGNC Symbol;Acc:HGNC:18751],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LGMN,5641,9801,1,LGMN,legumain [Source:HGNC Symbol;Acc:HGNC:9472],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GOLGA5,9950,9802,1,GOLGA5,golgin A5 [Source:HGNC Symbol;Acc:HGNC:4428],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ITPK1,3705,9803,1,ITPK1,inositol-tetrakisphosphate 1-kinase [Source:HGNC Symbol;Acc:HGNC:6177],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GON7,84520,9804,1,GON7,GON7 subunit of KEOPS complex [Source:HGNC Symbol;Acc:HGNC:20356],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UBR7,55148,9805,1,UBR7,ubiquitin protein ligase E3 component n-recognin 7 (putative) [Source:HGNC Symbol;Acc:HGNC:20344],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BTBD7,55727,9806,1,BTBD7,BTB domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18269],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UNC79,57578,9807,1,UNC79,"unc-79 homolog, NALCN channel complex subunit [Source:HGNC Symbol;Acc:HGNC:19966]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRIMA1,145270,9808,1,PRIMA1,proline rich membrane anchor 1 [Source:HGNC Symbol;Acc:HGNC:18319],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FAM181A-AS1,None,9809,1,None,None,,query_1
ASB2,51676,9810,1,ASB2,ankyrin repeat and SOCS box containing 2 [Source:HGNC Symbol;Acc:HGNC:16012],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
IFI27L1,122509,9811,1,IFI27L1,interferon alpha inducible protein 27 like 1 [Source:HGNC Symbol;Acc:HGNC:19754],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
IFI27,3429,9812,1,IFI27,interferon alpha inducible protein 27 [Source:HGNC Symbol;Acc:HGNC:5397],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PPP4R4,57718,9813,1,PPP4R4,protein phosphatase 4 regulatory subunit 4 [Source:HGNC Symbol;Acc:HGNC:23788],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SERPINA6,866,9814,1,SERPINA6,serpin family A member 6 [Source:HGNC Symbol;Acc:HGNC:1540],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SERPINA2,390502,9815,1,SERPINA2,serpin family A member 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8985],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SERPINA9,327657,9816,1,SERPINA9,serpin family A member 9 [Source:HGNC Symbol;Acc:HGNC:15995],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SERPINA12,145264,9817,1,SERPINA12,serpin family A member 12 [Source:HGNC Symbol;Acc:HGNC:18359],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SERPINA3,12,9818,1,SERPINA3,serpin family A member 3 [Source:HGNC Symbol;Acc:HGNC:16],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DICER1,23405,9819,1,DICER1,"dicer 1, ribonuclease III [Source:HGNC Symbol;Acc:HGNC:17098]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CLMN,79789,9820,1,CLMN,calmin [Source:HGNC Symbol;Acc:HGNC:19972],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SYNE3,161176,9821,1,SYNE3,spectrin repeat containing nuclear envelope family member 3 [Source:HGNC Symbol;Acc:HGNC:19861],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC02318,None,9822,1,None,None,,query_1
TCL6,None,9823,1,None,None,,query_1
TCL1B,9623,9824,1,TCL1B,T cell leukemia/lymphoma 1B [Source:HGNC Symbol;Acc:HGNC:11649],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
C14orf132,56967,9825,1,C14orf132,chromosome 14 open reading frame 132 [Source:HGNC Symbol;Acc:HGNC:20346],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BDKRB2,624,9826,1,BDKRB2,bradykinin receptor B2 [Source:HGNC Symbol;Acc:HGNC:1030],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BDKRB1,623,9827,1,BDKRB1,bradykinin receptor B1 [Source:HGNC Symbol;Acc:HGNC:1029],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ATG2B,55102,9828,1,ATG2B,autophagy related 2B [Source:HGNC Symbol;Acc:HGNC:20187],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GSKIP,51527,9829,1,GSKIP,GSK3B interacting protein [Source:HGNC Symbol;Acc:HGNC:20343],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AK7,122481,9830,1,AK7,adenylate kinase 7 [Source:HGNC Symbol;Acc:HGNC:20091],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PAPOLA,10914,9831,1,PAPOLA,poly(A) polymerase alpha [Source:HGNC Symbol;Acc:HGNC:14981],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC02299,None,9832,1,None,None,,query_1
VRK1,7443,9833,1,VRK1,VRK serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:12718],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC02325,None,9834,1,None,None,,query_1
LINC02291,None,9835,1,None,None,,query_1
LINC02312,None,9836,1,None,None,,query_1
LINC01550,None,9837,1,None,None,,query_1
BCL11B,64919,9838,1,BCL11B,BAF chromatin remodeling complex subunit BCL11B [Source:HGNC Symbol;Acc:HGNC:13222],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SETD3,84193,9839,1,SETD3,"SET domain containing 3, actin histidine methyltransferase [Source:HGNC Symbol;Acc:HGNC:20493]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CCNK,8812,9840,1,CCNK,cyclin K [Source:HGNC Symbol;Acc:HGNC:1596],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CCDC85C,317762,9841,1,CCDC85C,coiled-coil domain containing 85C [Source:HGNC Symbol;Acc:HGNC:35459],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HHIPL1,84439,9842,1,HHIPL1,HHIP like 1 [Source:HGNC Symbol;Acc:HGNC:19710],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CYP46A1,10858,9843,1,CYP46A1,cytochrome P450 family 46 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2641],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EML1,2009,9844,1,EML1,EMAP like 1 [Source:HGNC Symbol;Acc:HGNC:3330],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EVL,51466,9845,1,EVL,Enah/Vasp-like [Source:HGNC Symbol;Acc:HGNC:20234],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DEGS2,123099,9846,1,DEGS2,"delta 4-desaturase, sphingolipid 2 [Source:HGNC Symbol;Acc:HGNC:20113]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
YY1,7528,9847,1,YY1,YY1 transcription factor [Source:HGNC Symbol;Acc:HGNC:12856],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
WARS,7453,9848,1,WARS,tryptophanyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12729],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
WDR25,79446,9849,1,WDR25,WD repeat domain 25 [Source:HGNC Symbol;Acc:HGNC:21064],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BEGAIN,57596,9850,1,BEGAIN,brain enriched guanylate kinase associated [Source:HGNC Symbol;Acc:HGNC:24163],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MEG8,None,9851,1,None,None,,query_1
SNORD114-2,None,9852,1,None,None,,query_1
MIR543,100126335,9853,1,MIR543,microRNA 543 [Source:HGNC Symbol;Acc:HGNC:33664],"ENTREZGENE,HGNC,WIKIGENE",query_1
MIR377,494326,9854,1,MIR377,microRNA 377 [Source:HGNC Symbol;Acc:HGNC:31870],"ENTREZGENE,HGNC,WIKIGENE",query_1
PPP2R5C,5527,9855,1,PPP2R5C,protein phosphatase 2 regulatory subunit B'gamma [Source:HGNC Symbol;Acc:HGNC:9311],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HSP90AA1,3320,9856,1,HSP90AA1,heat shock protein 90 alpha family class A member 1 [Source:HGNC Symbol;Acc:HGNC:5253],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
WDR20,91833,9857,1,WDR20,WD repeat domain 20 [Source:HGNC Symbol;Acc:HGNC:19667],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF839,55778,9858,1,ZNF839,zinc finger protein 839 [Source:HGNC Symbol;Acc:HGNC:20345],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CINP,51550,9859,1,CINP,cyclin dependent kinase 2 interacting protein [Source:HGNC Symbol;Acc:HGNC:23789],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TECPR2,9895,9860,1,TECPR2,tectonin beta-propeller repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:19957],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RCOR1,23186,9861,1,RCOR1,REST corepressor 1 [Source:HGNC Symbol;Acc:HGNC:17441],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TRAF3,7187,9862,1,TRAF3,TNF receptor associated factor 3 [Source:HGNC Symbol;Acc:HGNC:12033],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CDC42BPB,9578,9863,1,CDC42BPB,CDC42 binding protein kinase beta [Source:HGNC Symbol;Acc:HGNC:1738],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC107984640,None,9864,1,None,None,,query_1
EXOC3L4,91828,9865,1,EXOC3L4,exocyst complex component 3 like 4 [Source:HGNC Symbol;Acc:HGNC:20120],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TNFAIP2,7127,9866,1,TNFAIP2,TNF alpha induced protein 2 [Source:HGNC Symbol;Acc:HGNC:11895],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MARK3,4140,9867,1,MARK3,microtubule affinity regulating kinase 3 [Source:HGNC Symbol;Acc:HGNC:6897],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TRMT61A,115708,9868,1,TRMT61A,tRNA methyltransferase 61A [Source:HGNC Symbol;Acc:HGNC:23790],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KLC1,3831,9869,1,KLC1,kinesin light chain 1 [Source:HGNC Symbol;Acc:HGNC:6387],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
XRCC3,7517,9870,1,XRCC3,X-ray repair cross complementing 3 [Source:HGNC Symbol;Acc:HGNC:12830],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PPP1R13B,23368,9871,1,PPP1R13B,protein phosphatase 1 regulatory subunit 13B [Source:HGNC Symbol;Acc:HGNC:14950],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TDRD9,122402,9872,1,TDRD9,tudor domain containing 9 [Source:HGNC Symbol;Acc:HGNC:20122],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KIF26A,26153,9873,1,KIF26A,kinesin family member 26A [Source:HGNC Symbol;Acc:HGNC:20226],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
C14orf144,None,9874,1,None,None,,query_1
C14orf180,400258,9875,1,C14orf180,chromosome 14 open reading frame 180 [Source:HGNC Symbol;Acc:HGNC:33795],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
INF2,64423,9876,1,INF2,"inverted formin, FH2 and WH2 domain containing [Source:HGNC Symbol;Acc:HGNC:23791]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ADSSL1,122622,9877,1,ADSSL1,adenylosuccinate synthase like 1 [Source:HGNC Symbol;Acc:HGNC:20093],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AKT1,207,9878,1,AKT1,AKT serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:391],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC00638,None,9879,1,None,None,,query_1
JAG2,3714,9880,1,JAG2,jagged canonical Notch ligand 2 [Source:HGNC Symbol;Acc:HGNC:6189],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BRF1,2972,9881,1,BRF1,BRF1 RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:11551],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MTA1,9112,9882,1,MTA1,metastasis associated 1 [Source:HGNC Symbol;Acc:HGNC:7410],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CRIP2,1397,9883,1,CRIP2,cysteine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:2361],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CRIP1,1396,9884,1,CRIP1,cysteine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2360],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMEM121,80757,9885,1,TMEM121,transmembrane protein 121 [Source:HGNC Symbol;Acc:HGNC:20511],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ADAM6,None,9886,1,None,None,,query_1
LINC00221,None,9887,1,None,None,,query_1
CHEK2P2,None,9888,1,None,None,,query_1
HERC2P3,None,9889,1,None,None,,query_1
NBEAP1,None,9890,1,None,None,,query_1
LOC646214,None,9891,1,None,None,,query_1
REREP3,None,9892,1,None,None,,query_1
GOLGA8IP,None,9893,1,None,None,,query_1
NIPA1,123606,9894,1,NIPA1,NIPA magnesium transporter 1 [Source:HGNC Symbol;Acc:HGNC:17043],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NIPA2,81614,9895,1,NIPA2,NIPA magnesium transporter 2 [Source:HGNC Symbol;Acc:HGNC:17044],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CYFIP1,23191,9896,1,CYFIP1,cytoplasmic FMR1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:13759],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GOLGA6L22,440243,9897,1,GOLGA6L22,golgin A6 family like 22 [Source:HGNC Symbol;Acc:HGNC:50289],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GOLGA6L2,283685,9898,1,GOLGA6L2,golgin A6 family like 2 [Source:HGNC Symbol;Acc:HGNC:26695],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PWRN4,None,9899,1,None,None,,query_1
PWRN1,None,9900,1,None,None,,query_1
SNHG14,None,9901,1,None,None,,query_1
ATP10A,57194,9902,1,ATP10A,ATPase phospholipid transporting 10A (putative) [Source:HGNC Symbol;Acc:HGNC:13542],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC02346,None,9903,1,None,None,,query_1
GABRB3,2562,9904,1,GABRB3,gamma-aminobutyric acid type A receptor beta3 subunit [Source:HGNC Symbol;Acc:HGNC:4083],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GABRA5,2558,9905,1,GABRA5,gamma-aminobutyric acid type A receptor alpha5 subunit [Source:HGNC Symbol;Acc:HGNC:4079],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GABRG3,2567,9906,1,GABRG3,gamma-aminobutyric acid type A receptor gamma3 subunit [Source:HGNC Symbol;Acc:HGNC:4088],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OCA2,4948,9907,1,OCA2,OCA2 melanosomal transmembrane protein [Source:HGNC Symbol;Acc:HGNC:8101],"DBASS3,ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HERC2,8924,9908,1,HERC2,HECT and RLD domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:4868],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
APBA2,321,9909,1,APBA2,amyloid beta precursor protein binding family A member 2 [Source:HGNC Symbol;Acc:HGNC:579],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FAM189A1,23359,9910,1,FAM189A1,family with sequence similarity 189 member A1 [Source:HGNC Symbol;Acc:HGNC:29075],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TJP1,7082,9911,1,TJP1,tight junction protein 1 [Source:HGNC Symbol;Acc:HGNC:11827],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CHRFAM7A,89832,9912,1,CHRFAM7A,CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion [Source:HGNC Symbol;Acc:HGNC:15781],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ARHGAP11B,89839,9913,1,ARHGAP11B,Rho GTPase activating protein 11B [Source:HGNC Symbol;Acc:HGNC:15782],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC100288637,None,9914,1,None,None,,query_1
HERC2P10,None,9915,1,None,None,,query_1
FAN1,22909,9916,1,FAN1,FANCD2 and FANCI associated nuclease 1 [Source:HGNC Symbol;Acc:HGNC:29170],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MTMR10,54893,9917,1,MTMR10,myotubularin related protein 10 [Source:HGNC Symbol;Acc:HGNC:25999],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TRPM1,4308,9918,1,TRPM1,transient receptor potential cation channel subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:7146],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC283710,283710,9919,1,AC012236.1,uncharacterized LOC283710 [Source:NCBI gene;Acc:283710],"ENTREZGENE,WIKIGENE",query_1
KLF13,51621,9920,1,KLF13,Kruppel like factor 13 [Source:HGNC Symbol;Acc:HGNC:13672],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OTUD7A,161725,9921,1,OTUD7A,OTU deubiquitinase 7A [Source:HGNC Symbol;Acc:HGNC:20718],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
WHAMMP1,None,9922,1,None,None,,query_1
LINC02256,None,9923,1,None,None,,query_1
LOC101928042,None,9924,1,None,None,,query_1
ARHGAP11A,9824,9925,1,ARHGAP11A,Rho GTPase activating protein 11A [Source:HGNC Symbol;Acc:HGNC:15783],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC105370757,None,9926,1,None,None,,query_1
SCG5,6447,9927,1,SCG5,secretogranin V [Source:HGNC Symbol;Acc:HGNC:10816],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GREM1,26585,9928,1,GREM1,"gremlin 1, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:2001]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FMN1,342184,9929,1,FMN1,formin 1 [Source:HGNC Symbol;Acc:HGNC:3768],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMCO5B,None,9930,1,None,None,,query_1
LOC101928134,None,9931,1,None,None,,query_1
RYR3,6263,9932,1,RYR3,ryanodine receptor 3 [Source:HGNC Symbol;Acc:HGNC:10485],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AVEN,57099,9933,1,AVEN,apoptosis and caspase activation inhibitor [Source:HGNC Symbol;Acc:HGNC:13509],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CHRM5,1133,9934,1,CHRM5,cholinergic receptor muscarinic 5 [Source:HGNC Symbol;Acc:HGNC:1954],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EMC7,56851,9935,1,EMC7,ER membrane protein complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:24301],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KATNBL1,79768,9936,1,KATNBL1,katanin regulatory subunit B1 like 1 [Source:HGNC Symbol;Acc:HGNC:26199],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EMC4,51234,9937,1,EMC4,ER membrane protein complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:28032],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLC12A6,9990,9938,1,SLC12A6,solute carrier family 12 member 6 [Source:HGNC Symbol;Acc:HGNC:10914],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NUTM1,256646,9939,1,NUTM1,NUT midline carcinoma family member 1 [Source:HGNC Symbol;Acc:HGNC:29919],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LPCAT4,254531,9940,1,LPCAT4,lysophosphatidylcholine acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:30059],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC02252,None,9941,1,None,None,,query_1
LOC101928174,None,9942,1,None,None,,query_1
AQR,9716,9943,1,AQR,aquarius intron-binding spliceosomal factor [Source:HGNC Symbol;Acc:HGNC:29513],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DPH6,89978,9944,1,DPH6,diphthamine biosynthesis 6 [Source:HGNC Symbol;Acc:HGNC:30543],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DPH6-AS1,None,9945,1,None,None,,query_1
C15orf41,84529,9946,1,C15orf41,chromosome 15 open reading frame 41 [Source:HGNC Symbol;Acc:HGNC:26929],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CSNK1A1P1,None,9947,1,None,None,,query_1
MEIS2,4212,9948,1,MEIS2,Meis homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7001],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMCO5A,145942,9949,1,TMCO5A,transmembrane and coiled-coil domains 5A [Source:HGNC Symbol;Acc:HGNC:28558],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SPRED1,161742,9950,1,SPRED1,sprouty related EVH1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20249],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FAM98B,283742,9951,1,FAM98B,family with sequence similarity 98 member B [Source:HGNC Symbol;Acc:HGNC:26773],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RASGRP1,10125,9952,1,RASGRP1,RAS guanyl releasing protein 1 [Source:HGNC Symbol;Acc:HGNC:9878],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FSIP1,161835,9953,1,FSIP1,fibrous sheath interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:21674],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC105370941,None,9954,1,None,None,,query_1
GPR176,11245,9955,1,GPR176,G protein-coupled receptor 176 [Source:HGNC Symbol;Acc:HGNC:32370],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EIF2AK4,440275,9956,1,EIF2AK4,eukaryotic translation initiation factor 2 alpha kinase 4 [Source:HGNC Symbol;Acc:HGNC:19687],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SRP14-AS1,None,9957,1,None,None,,query_1
BUB1B,701,9958,1,BUB1B,BUB1 mitotic checkpoint serine/threonine kinase B [Source:HGNC Symbol;Acc:HGNC:1149],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BUB1B-PAK6,106821730,9959,1,PAK6,p21 (RAC1) activated kinase 6 [Source:HGNC Symbol;Acc:HGNC:16061],"ENTREZGENE,HGNC,WIKIGENE",query_1
BUB1B-PAK6,56924,9959,2,PAK6,p21 (RAC1) activated kinase 6 [Source:HGNC Symbol;Acc:HGNC:16061],"ENTREZGENE,HGNC,WIKIGENE",query_1
PLCB2,5330,9960,1,PLCB2,phospholipase C beta 2 [Source:HGNC Symbol;Acc:HGNC:9055],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PHGR1,644844,9961,1,PHGR1,"proline, histidine and glycine rich 1 [Source:HGNC Symbol;Acc:HGNC:37226]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
IVD,3712,9962,1,IVD,isovaleryl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:6186],"DBASS3,ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BAHD1,22893,9963,1,BAHD1,bromo adjacent homology domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29153],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CCDC32,90416,9964,1,CCDC32,coiled-coil domain containing 32 [Source:HGNC Symbol;Acc:HGNC:28295],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RPUSD2,27079,9965,1,RPUSD2,RNA pseudouridine synthase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24180],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
