source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0030658,transport vesicle membrane,0.016290587683841395,True,"""The lipid bilayer surrounding a transport vesicle."" [GOC:mah]",213,10070,142,18842,0.0141012909632572,0.6666666666666666,query_1,"['GO:0030133', 'GO:0098588', 'GO:0030659', 'GO:0098805']"
GO:MF,GO:0005509,calcium ion binding,0.016358946426802086,True,"""Interacting selectively and non-covalently with calcium ions (Ca2+)."" [GOC:ai]",716,9902,443,18098,0.0447384366794587,0.6187150837988827,query_1,['GO:0046872']
GO:CC,GO:0008328,ionotropic glutamate receptor complex,0.016579995943870475,True,"""A multimeric assembly of four or five subunits which form a structure with an extracellular N-terminus and a large loop that together form the ligand binding domain. The C-terminus is intracellular. The ionotropic glutamate receptor complex itself acts as a ligand-gated ion channel; on binding glutamate, charged ions pass through a channel in the center of the receptor complex."" [http://www.bris.ac.uk/Depts/Synaptic/info/glutamate.html]",51,10070,41,18842,0.00407149950347567,0.803921568627451,query_1,"['GO:0034702', 'GO:0098878', 'GO:0005887']"
GO:CC,GO:0005901,caveola,0.016987797692015843,True,"""A membrane raft that forms small pit, depression, or invagination that communicates with the outside of a cell and extends inward, indenting the cytoplasm and the cell membrane. Examples include flask-shaped invaginations of the plasma membrane in adipocytes associated with caveolin proteins, and minute pits or incuppings of the cell membrane formed during pinocytosis.  Caveolae may be pinched off to form free vesicles within the cytoplasm."" [GOC:mah, ISBN:0721662544, PMID:16645198]",80,10070,60,18842,0.005958291956305859,0.75,query_1,['GO:0044853']
GO:CC,GO:0016342,catenin complex,0.01724943264604023,True,"""Complex of peripheral cytoplasmic proteins (alpha-, beta- and gamma-catenin) that interact with the cytoplasmic region of uvomorulin/E-cadherin to connect it to the actin cytoskeleton."" [ISBN:0198599323]",28,10070,25,18842,0.0024826216484607746,0.8928571428571429,query_1,"['GO:0098797', 'GO:0019897']"
GO:BP,GO:0097120,receptor localization to synapse,0.017532279370868764,True,"""Any process in which a receptor is transported to, and/or maintained at the synapse, the junction between a nerve fiber of one neuron and another neuron or muscle fiber or glial cell."" [GOC:BHF, GOC:sjp, PMID:21525273]",56,9637,46,17847,0.00477326968973747,0.8214285714285714,query_1,"['GO:0031503', 'GO:0035418']"
GO:BP,GO:0098661,inorganic anion transmembrane transport,0.017782508798252245,True,"""The process in which an inorganic anion is transported across a membrane."" [GOC:mah]",109,9637,81,17847,0.008405105323233372,0.7431192660550459,query_1,"['GO:0098656', 'GO:0098660', 'GO:0015698']"
GO:CC,GO:0005788,endoplasmic reticulum lumen,0.01797030372611904,True,"""The volume enclosed by the membranes of the endoplasmic reticulum."" [ISBN:0198547684]",306,10070,197,18842,0.019563058589870903,0.6437908496732027,query_1,"['GO:0044432', 'GO:0070013']"
GO:MF,GO:0004713,protein tyrosine kinase activity,0.01801967155741587,True,"""Catalysis of the reaction: ATP + a protein tyrosine = ADP + protein tyrosine phosphate."" [EC:2.7.10]",144,9902,102,18098,0.010300949303171077,0.7083333333333334,query_1,['GO:0004672']
GO:MF,GO:0015179,L-amino acid transmembrane transporter activity,0.018232722443430185,True,"""Enables the transfer of an L-amino acid from one side of a membrane to the other. L-amino acids are the L-enantiomers of amino acids."" [GOC:ai, GOC:jsg, GOC:mah, GOC:mtg_transport, ISBN:0815340729]",53,9902,43,18098,0.004342557059179963,0.8113207547169812,query_1,['GO:0015171']
GO:BP,GO:0050789,regulation of biological process,0.018386669584536934,True,"""Any process that modulates the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:ai, GOC:go_curators]",11778,9637,6495,17847,0.6739649268444536,0.5514518593988793,query_1,"['GO:0065007', 'GO:0008150']"
GO:BP,GO:0021987,cerebral cortex development,0.01841767185538732,True,"""The progression of the cerebral cortex over time from its initial formation until its mature state. The cerebral cortex is the outer layered region of the telencephalon."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, GOC:mtg_15jun06]",120,9637,88,17847,0.009131472449932551,0.7333333333333333,query_1,"['GO:0021543', 'GO:0048856']"
GO:BP,GO:0031503,protein-containing complex localization,0.018497786547513228,True,"""A localization process that acts on a protein complex; the complex is transported to, or maintained in, a specific location."" [GOC:mah]",289,9637,192,17847,0.019923212618034657,0.6643598615916955,query_1,['GO:0008104']
GO:BP,GO:1990138,neuron projection extension,0.019057419613854872,True,"""Long distance growth of a single neuron projection involved in cellular development. A neuron projection is a prolongation or process extending from a nerve cell, e.g. an axon or dendrite."" [GOC:BHF, GOC:rl, PMID:22790009]",171,9637,120,17847,0.012452007886271661,0.7017543859649122,query_1,"['GO:0048588', 'GO:0060560', 'GO:0048812']"
GO:BP,GO:0007160,cell-matrix adhesion,0.0194825378655445,True,"""The binding of a cell to the extracellular matrix via adhesion molecules."" [GOC:hb]",228,9637,155,17847,0.016083843519767563,0.6798245614035088,query_1,['GO:0031589']
GO:MF,GO:0005201,extracellular matrix structural constituent,0.019513073815064074,True,"""The action of a molecule that contributes to the structural integrity of the extracellular matrix."" [GOC:mah]",165,9902,115,18098,0.011613815390830135,0.696969696969697,query_1,['GO:0005198']
GO:BP,GO:0048284,organelle fusion,0.019798222529847212,True,"""The creation of a single organelle from two or more organelles."" [GOC:jid]",128,9637,93,17847,0.009650306111860537,0.7265625,query_1,['GO:0006996']
GO:BP,GO:0000278,mitotic cell cycle,0.020345711734319337,True,"""Progression through the phases of the mitotic cell cycle, the most common eukaryotic cell cycle, which canonically comprises four successive phases called G1, S, G2, and M and includes replication of the genome and the subsequent segregation of chromosomes into daughter cells. In some variant cell cycles nuclear replication or nuclear division may not be followed by cell division, or G1 and G2 phases may be absent."" [GOC:mah, ISBN:0815316194, Reactome:69278]",1033,9637,624,17847,0.06475044100861264,0.6040658276863504,query_1,['GO:0007049']
GO:BP,GO:0043414,macromolecule methylation,0.02058676640594522,True,"""The covalent attachment of a methyl residue to one or more monomeric units in a polypeptide, polynucleotide, polysaccharide, or other biological macromolecule."" [GOC:go_curators]",311,9637,205,17847,0.02127218013904742,0.6591639871382636,query_1,"['GO:0032259', 'GO:0044260', 'GO:0043412']"
GO:BP,GO:0044283,small molecule biosynthetic process,0.02141697700449561,True,"""The chemical reactions and pathways resulting in the formation of small molecules, any low molecular weight, monomeric, non-encoded molecule."" [GOC:curators, GOC:pde, GOC:vw]",721,9637,445,17847,0.046176195911590744,0.6171983356449375,query_1,"['GO:0044281', 'GO:0009058']"
GO:CC,GO:0055037,recycling endosome,0.022093416424569013,True,"""An organelle consisting of a network of tubules that functions in targeting molecules, such as receptors transporters and lipids, to the plasma membrane."" [GOC:dph, GOC:jid, GOC:kmv, GOC:rph, PMID:10930469, PMID:15601896, PMID:16246101, PMID:21556374, PMID:21562044]",174,10070,118,18842,0.011717974180734857,0.6781609195402298,query_1,['GO:0005768']
GO:BP,GO:0048878,chemical homeostasis,0.02230612475332656,True,"""Any biological process involved in the maintenance of an internal steady state of a chemical."" [GOC:isa_complete]",1213,9637,726,17847,0.07533464771194355,0.5985160758450123,query_1,['GO:0042592']
GO:MF,GO:0015294,solute:cation symporter activity,0.022670973369940457,True,"""Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: solute(out) + cation(out) = solute(in) + cation(in)."" [GOC:ai]",105,9902,77,18098,0.007776206826903656,0.7333333333333333,query_1,"['GO:0015293', 'GO:0022853', 'GO:0022890']"
GO:BP,GO:0046395,carboxylic acid catabolic process,0.02269497359333437,True,"""The chemical reactions and pathways resulting in the breakdown of carboxylic acids, any organic acid containing one or more carboxyl (-COOH) groups."" [ISBN:0198506732]",273,9637,182,17847,0.018885545294178685,0.6666666666666666,query_1,"['GO:0019752', 'GO:0016054']"
GO:BP,GO:0016054,organic acid catabolic process,0.02269497359333437,True,"""The chemical reactions and pathways resulting in the breakdown of organic acids, any acidic compound containing carbon in covalent linkage."" [ISBN:0198506732]",273,9637,182,17847,0.018885545294178685,0.6666666666666666,query_1,"['GO:1901575', 'GO:0044282', 'GO:0044248', 'GO:0006082']"
GO:CC,GO:0031984,organelle subcompartment,0.02270475915182398,True,"""A compartment that consists of a lumen and an enclosing membrane, and is part of an organelle."" [GOC:mah, GOC:pz]",377,10070,238,18842,0.023634558093346573,0.6312997347480106,query_1,"['GO:0044446', 'GO:0043227']"
GO:BP,GO:0042886,amide transport,0.02339939663971427,True,"""The directed movement of an amide, any compound containing one, two, or three acyl groups attached to a nitrogen atom, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:jl, ISBN:0198506732]",2158,9637,1257,17847,0.13043478260869565,0.582483781278962,query_1,['GO:0071705']
GO:BP,GO:0044057,regulation of system process,0.023475396921477123,True,"""Any process that modulates the frequency, rate or extent of a system process, a multicellular organismal process carried out by any of the organs or tissues in an organ system."" [GOC:jl]",616,9637,384,17847,0.039846425236069315,0.6233766233766234,query_1,"['GO:0003008', 'GO:0051239']"
GO:CC,GO:0005871,kinesin complex,0.025016269348282587,True,"""Any complex that includes a dimer of molecules from the kinesin superfamily, a group of related proteins that contain an extended region of predicted alpha-helical coiled coil in the main chain that likely produces dimerization. The native complexes of several kinesin family members have also been shown to contain additional peptides, often designated light chains as all of the noncatalytic subunits that are currently known are smaller than the chain that contains the motor unit. Kinesin complexes generally possess a force-generating enzymatic activity, or motor, which converts the free energy of the gamma phosphate bond of ATP into mechanical work."" [GOC:mah, http://www.proweb.org/kinesin//KinesinMotility.html, http://www.proweb.org/kinesin//KinesinStructure.html]",56,10070,44,18842,0.004369414101290963,0.7857142857142857,query_1,['GO:0005875']
GO:CC,GO:0098878,neurotransmitter receptor complex,0.02527583076364402,True,"""Any protein complex that is capable of functioning as a neurotransmitter receptor."" [GOC:dos]",53,10070,42,18842,0.004170804369414101,0.7924528301886793,query_1,['GO:0098802']
GO:MF,GO:1990939,ATP-dependent microtubule motor activity,0.025632858966882187,True,"""Catalysis of movement along a microtubule, coupled to the hydrolysis of ATP."" [PMID:19686686]",49,9902,40,18098,0.004039587962027873,0.8163265306122449,query_1,"['GO:0042623', 'GO:0003777']"
GO:BP,GO:0006479,protein methylation,0.025669319527267625,True,"""The addition of a methyl group to a protein amino acid. A methyl group is derived from methane by the removal of a hydrogen atom."" [GOC:ai]",183,9637,127,17847,0.013178375012970842,0.6939890710382514,query_1,"['GO:0043414', 'GO:0008213']"
GO:BP,GO:0008213,protein alkylation,0.025669319527267625,True,"""The addition of an alkyl group to a protein amino acid. An alkyl group is any group derived from an alkane by removal of one hydrogen atom."" [GOC:ma]",183,9637,127,17847,0.013178375012970842,0.6939890710382514,query_1,['GO:0006464']
GO:CC,GO:0005875,microtubule associated complex,0.025855835756637004,True,"""Any multimeric complex connected to a microtubule."" [GOC:jl]",153,10070,105,18842,0.010427010923535254,0.6862745098039216,query_1,"['GO:0032991', 'GO:0015630', 'GO:0044430']"
GO:BP,GO:0061337,cardiac conduction,0.025984258121258957,True,"""Transfer of an organized electrical impulse across the heart to coordinate the contraction of cardiac muscles. The process begins with generation of an action potential (in the sinoatrial node (SA) in humans) and ends with a change in the rate, frequency, or extent of the contraction of the heart muscles."" [GOC:dph]",146,9637,104,17847,0.010791740168102106,0.7123287671232876,query_1,"['GO:0008016', 'GO:0035637']"
